83,2
68,7
80,2
69,5
102,8
93,2
79,8
96,2
10,6
63,6
68,2
37,6
97,4
43,2
22,7
61,6
104,1
37,6
15,7
70,2
18,5
22,5
60,9
13,9
77,3
66,6
99,5
13,2
39,2
67,2
52,6
41,5
25,0
16,9
72,8
30,4
67,5
26,8
108,3
62,6
50,6
38,7
66,0
18,3
32,2
28,3
22,0
88,4
36,4
33,7
50,1
81,6
54,8
85,0
22,4
35,3
62,9
57,7
69,2
99,1
18,4
18,9
105,5
36,6
15,0
60,2
58,4
33,0
91,8
60,1
173,13
505,27
515,23
391,24
344,25
495,14
593,11
556,13
430,27
491,11
196,13
563,20
497,13
503,23
448,14
399,12
280,25
533,15
273,19
599,11
245,12
201,19
306,25
468,26
522,13
586,23
377,28
286,19
523,21
345,11
477,18
219,17
325,26
228,24
570,23
318,30
497,17
595,19
491,24
109,22
101,26
398,30
519,13
379,15
262,28
261,11
171,20
155,22
492,27
162,30
477,30
334,16
337,28
523,16
124,30
120,19
521,17
476,12
293,23
411,20
127,15
380,27
135,13
425,16
145,13
237,17
531,23
150,13
296,16
374,15
584,13
391,16
229,11
520,28
228,30
876,30
576,18
586,11
733,27
826,21
769,20
330,25
552,28
582,18
862,27
399,12
260,20
659,14
302,16
501,24
292,30
251,30
524,13
198,26
592,20
503,21
323,16
348,13
615,21
745,22
899,22
596,19
184,23
857,28
1058,15
476,15
540,23
132,12
668,19
596,14
294,22
390,11
244,20
753,23
778,20
193,22
279,20
933,28
360,11
307,19
1015,13
968,16
745,14
676,15
1086,16
393,21
681,15
973,27
542,25
109,17
803,27
521,25
959,27
559,19
440,14
591,30
1089,18
453,21
624,21
661,27
