79,4
43,9
23,6
97,7
91,9
66,8
78,6
106,5
57,9
108,9
10,5
20,4
49,6
33,6
59,8
100,4
107,7
30,3
57,2
60,2
47,6
33,6
38,8
11,1
80,7
23,8
44,8
55,5
32,2
97,7
101,7
109,0
54,0
89,3
29,9
69,3
74,2
106,7
18,9
97,9
69,2
48,7
88,6
65,6
45,0
91,9
33,3
13,6
32,1
40,4
98,8
10,1
53,7
40,7
54,5
32,4
45,1
83,2
34,9
50,7
80,4
57,6
35,5
25,4
13,5
72,0
53,9
47,7
88,2
83,6
133,26
227,15
221,16
558,14
282,21
595,17
266,26
368,22
417,29
203,19
102,29
373,19
558,26
171,29
253,16
401,30
130,18
358,27
591,22
349,29
382,20
489,17
452,20
452,24
356,25
442,25
577,12
217,27
391,30
221,29
364,29
470,11
160,22
378,19
291,29
242,14
519,26
433,26
100,17
228,21
249,13
168,20
270,25
144,21
149,23
484,15
346,23
328,17
345,24
428,30
231,26
392,16
549,16
328,14
110,24
258,17
121,14
142,24
514,26
599,24
165,18
488,11
296,24
580,27
411,17
163,11
303,12
553,11
485,29
269,27
526,25
323,30
1082,15
800,12
248,22
131,29
221,19
360,25
354,26
556,26
825,20
984,28
309,18
429,28
586,19
985,19
1067,21
383,11
802,30
405,25
578,13
719,14
704,30
480,24
168,24
305,24
900,14
418,15
799,22
838,18
1048,23
883,27
386,26
806,17
432,20
101,20
710,27
398,30
242,18
566,26
546,14
979,28
263,23
1058,14
606,28
349,14
983,28
108,15
815,26
556,22
784,20
765,23
417,12
950,22
728,20
339,26
235,28
334,11
582,14
708,23
174,22
774,23
108,16
375,24
318,11
278,26
263,28
257,23
695,24
1065,21
