bxtrdwitqu,0,7,1363,0
ylkqgcafcn,0,8,2951,1
gxdf,0,5,2983,2
jkzargulhaq,0,3,2307,1
khq,0,2,2459,0
mjnqdthqqrw,1,7,2259,1
bdj,2,6,2455,2
bqcm,0,0,2004,0
onqtcvyspta,1,8,2981,0
ipppmkg,2,2,1934,1
ekenzbe,1,0,2801,1
hdjshgde,0,2,2713,1
qlvajjoy,2,9,1198,1
zvzw,1,2,1117,2
qkxtnoegnec,2,9,2813,0
lqbwslivkmoo,2,9,2927,2
aohkoxxgd,2,2,2330,2
mvouqmxaotvr,2,0,1483,1
lahbe,0,8,2835,0
cjgqgceg,2,1,2274,1
dbkdgo,0,1,2379,0
clzptvqpfgmc,0,2,2268,1
nrfekqvvsjmm,2,9,2072,1
pca,2,0,2369,1
nqgzbwxbzmex,1,8,2119,1
gha,1,8,2261,0
fmkynbrj,0,7,2545,0
orcdnqgm,1,9,2443,2
ucyur,0,9,1610,1
vulcmfdaor,0,6,1619,2
dnrywbeyonf,2,7,2379,0
drtccyoomdll,2,1,1583,1
fjenwclcd,0,4,1714,0
bfghziolelr,0,7,2252,2
xhvqmf,0,4,2558,1
riyx,2,7,2676,1
arehljcwfgcp,2,5,1338,1
fafdxrjwvlmb,0,8,1113,1
sfkolxp,1,3,1856,0
swm,1,9,1262,0
atxiyrezhh,0,5,1680,1
muscu,1,9,2639,0
arkxi,2,1,1326,0
veggoilkjr,1,3,2715,0
vydd,2,5,1118,2
zvvdaqywwv,1,6,1930,1
mswwoyvt,2,0,1335,1
fsp,2,8,1513,0
