75,6
107,0
44,1
59,2
98,5
87,8
63,4
51,2
33,1
91,5
101,4
46,9
81,5
85,0
96,2
45,2
108,9
59,9
12,8
18,5
12,4
11,6
17,7
52,8
34,2
39,6
64,5
78,3
99,7
41,4
82,9
48,8
14,7
23,1
92,5
32,5
16,4
99,4
81,2
86,3
85,7
56,3
107,1
69,4
57,0
47,8
73,0
86,6
88,7
99,9
57,3
39,3
77,9
108,3
99,4
57,1
75,6
27,4
92,6
25,9
106,0
88,9
64,3
32,0
51,1
46,8
92,2
106,0
35,7
22,9
489,28
120,22
186,12
334,25
271,19
278,14
245,29
142,28
261,23
459,30
124,25
303,17
477,15
460,25
169,12
163,13
356,23
359,19
217,14
265,24
442,14
443,24
457,17
549,27
195,27
467,17
128,15
338,27
118,21
420,23
219,22
435,25
436,16
410,24
490,29
465,14
472,23
230,11
421,22
502,25
354,13
227,25
260,11
229,26
183,30
100,16
530,19
107,23
554,30
339,25
598,19
359,30
502,14
556,11
149,11
438,15
249,27
114,11
465,16
544,24
493,12
280,28
302,14
464,13
539,17
145,29
393,21
451,24
198,28
364,24
248,22
329,12
1004,17
676,11
967,16
794,15
745,11
441,14
105,16
974,13
361,13
444,18
646,19
441,24
366,28
1098,29
306,21
703,11
635,22
753,16
257,30
760,18
958,29
865,15
656,14
725,30
550,11
189,13
506,14
952,14
596,18
247,26
568,13
360,18
902,22
1070,19
199,21
226,12
879,13
731,26
222,22
192,16
752,11
1030,21
260,16
198,27
178,19
1021,13
221,26
999,29
745,21
566,24
574,19
620,11
354,28
536,25
860,17
980,11
276,12
597,20
729,18
549,13
731,14
203,16
607,16
657,26
384,24
869,18
202,14
233,23
