84,5
15,2
65,0
66,5
58,1
58,3
68,6
60,4
44,2
41,9
92,1
86,2
78,8
96,1
41,1
45,7
102,0
33,0
94,4
97,9
99,2
52,8
104,3
52,1
107,8
24,0
94,4
92,3
19,8
65,9
97,6
80,1
59,0
49,5
92,5
105,3
35,7
85,8
70,8
102,4
75,5
55,3
56,0
90,0
24,3
44,8
58,1
10,7
106,1
32,4
50,3
58,2
103,9
70,1
58,5
46,0
54,5
23,3
60,8
79,2
35,8
12,4
77,1
109,1
55,1
10,5
29,7
47,2
14,6
66,3
133,23
322,23
288,29
201,26
257,14
540,14
208,14
359,11
135,24
253,24
256,19
428,28
458,14
204,30
461,11
272,22
256,21
582,15
439,23
334,26
566,13
531,25
281,11
266,18
166,25
100,23
449,17
478,18
107,13
423,17
586,20
339,19
584,20
504,11
423,26
147,11
482,21
156,18
447,14
402,22
125,30
438,28
544,18
434,26
259,15
224,19
234,22
281,12
290,11
224,27
459,30
172,19
365,27
577,23
450,23
227,24
271,17
452,15
446,11
549,16
257,22
433,24
222,24
479,15
442,15
261,22
483,24
214,25
450,19
364,13
291,19
586,18
150,30
470,12
1038,22
507,17
655,15
347,28
552,17
820,30
916,19
321,21
212,22
268,18
602,12
242,19
1052,28
171,18
587,22
372,22
712,12
203,12
586,20
774,19
398,27
849,16
635,28
1050,24
840,21
202,15
821,22
235,23
555,27
504,16
161,12
334,14
852,14
1029,29
658,25
362,24
330,29
605,14
260,25
753,18
369,22
221,17
1054,14
527,11
115,28
344,26
498,21
231,20
150,30
1022,25
642,25
643,20
410,14
644,22
666,23
211,17
674,11
385,28
802,12
898,28
720,15
580,26
195,21
1029,24
490,13
217,11
