19,7
23,7
103,6
20,0
24,6
40,8
24,8
49,6
89,6
35,6
42,7
66,6
48,3
53,7
75,6
69,6
101,3
56,9
96,1
80,0
100,2
18,3
35,8
47,1
36,5
85,1
87,5
97,5
30,7
38,3
22,5
19,5
22,5
49,6
106,9
78,7
100,5
78,2
107,4
32,1
64,1
47,5
50,1
96,9
27,8
107,2
85,8
24,9
103,7
103,9
24,7
26,7
82,1
108,3
84,5
100,4
103,2
51,2
67,6
109,5
74,7
15,5
54,2
91,1
28,7
63,0
50,0
31,3
12,3
21,2
589,24
128,11
425,19
505,18
165,19
545,28
174,25
550,28
165,15
304,21
238,19
341,13
466,12
248,12
121,20
385,27
141,15
365,11
291,11
395,22
103,22
326,20
599,24
239,15
409,17
519,27
291,11
519,30
440,21
164,24
489,14
217,25
542,13
584,24
450,30
357,16
399,25
438,29
415,14
520,30
269,25
359,27
491,24
237,27
435,16
421,15
286,13
248,21
593,27
118,24
328,26
477,24
270,12
210,24
102,27
361,13
207,22
316,12
375,17
369,20
187,25
129,17
495,13
488,11
421,20
346,20
535,16
205,15
310,21
546,11
427,15
538,26
609,16
801,24
410,26
418,25
246,29
157,26
398,18
723,30
150,17
521,28
912,21
247,17
1014,26
101,19
1055,18
499,23
403,25
478,17
426,23
163,15
958,20
1028,14
681,17
815,30
232,14
654,19
799,24
785,28
511,28
943,20
434,21
924,28
831,11
924,28
681,17
806,18
538,22
892,29
580,16
790,27
320,30
574,19
384,29
262,11
1094,18
965,29
216,14
337,24
699,18
423,18
540,26
454,25
878,22
793,27
925,13
618,14
929,30
748,19
966,28
490,19
464,13
187,16
1012,11
414,11
1002,24
386,29
655,28
1094,28
