26,6
36,1
71,3
28,8
22,1
56,6
15,1
47,0
59,3
66,6
83,0
93,4
41,7
47,6
67,7
70,7
32,9
27,4
65,8
54,0
81,1
63,7
22,4
53,1
60,3
92,0
84,1
99,0
14,6
27,4
103,4
15,3
90,8
80,0
10,7
69,1
41,4
101,3
56,1
21,3
108,9
30,3
61,3
103,0
58,4
20,4
100,0
79,4
80,4
12,3
52,6
16,6
10,8
58,9
30,2
59,4
45,9
64,1
94,8
66,8
101,0
78,2
79,1
43,4
10,6
13,9
10,1
52,6
36,2
82,6
305,14
176,28
522,14
420,11
562,13
466,27
305,27
443,15
113,11
200,30
170,26
163,15
295,28
211,23
233,28
519,15
409,17
513,23
548,26
422,21
221,20
146,24
337,11
439,21
255,29
396,23
391,11
157,23
409,18
472,19
528,30
566,20
101,28
575,15
155,17
541,12
371,30
421,23
469,16
121,21
257,21
231,27
129,18
457,30
234,18
354,18
385,15
111,16
368,17
100,16
516,24
167,16
182,29
259,23
363,26
144,27
250,25
413,17
126,22
471,12
144,29
508,16
147,23
492,25
138,26
105,13
490,19
278,18
506,25
336,25
353,28
932,19
628,19
671,26
167,16
639,21
926,18
183,22
425,29
592,29
856,22
573,30
143,22
785,20
1050,16
487,12
221,23
101,21
595,14
781,17
153,21
161,25
213,21
899,16
952,23
663,22
1046,13
694,24
582,17
384,23
650,24
908,17
517,19
511,21
307,19
103,11
258,14
1098,17
395,30
656,13
1021,27
890,18
222,16
325,15
479,15
871,15
747,28
669,16
603,12
918,11
297,21
208,24
727,30
237,19
516,14
473,14
650,25
315,15
479,18
829,22
525,25
250,28
496,20
300,16
852,18
959,19
313,24
685,27
492,16
630,28
