21,1
55,2
61,4
44,9
78,1
82,8
70,3
76,2
64,0
22,0
12,5
74,3
14,7
59,3
105,5
96,4
103,5
98,9
89,3
69,7
89,9
28,1
88,6
57,9
51,2
55,8
45,5
96,0
30,7
75,3
28,0
11,2
47,1
74,8
89,1
32,5
55,7
80,4
78,4
65,6
53,4
75,9
107,6
101,0
75,4
40,1
101,3
86,0
97,0
107,5
18,3
61,1
56,7
10,6
51,1
72,5
20,5
51,1
78,5
39,4
90,9
108,2
15,4
81,4
109,2
34,8
67,6
71,3
104,4
11,6
501,25
100,13
448,17
215,20
507,24
126,30
487,20
532,30
261,26
444,11
469,25
212,17
583,12
542,26
325,18
148,29
533,30
376,23
351,12
245,18
415,15
462,19
523,18
581,15
574,17
281,22
565,14
453,21
193,28
448,11
372,20
225,26
553,23
491,12
405,24
395,13
591,12
303,20
260,12
159,22
181,30
559,27
535,17
191,28
553,19
592,29
461,16
244,21
596,21
361,28
176,11
591,30
511,23
595,21
270,15
409,21
122,18
582,12
307,16
539,15
263,22
445,26
417,22
218,16
123,28
398,12
471,29
387,16
204,19
319,27
454,26
799,22
403,17
882,26
686,14
164,22
656,13
765,13
152,15
594,16
593,28
698,26
1025,18
238,20
466,29
423,12
910,25
386,29
219,23
174,14
574,21
446,17
147,12
802,22
667,11
680,25
574,21
536,16
224,23
589,26
1064,18
839,26
1099,25
837,16
528,20
815,11
500,13
1002,23
173,22
933,21
916,24
337,26
316,19
165,17
735,12
103,13
863,16
198,20
522,14
412,21
742,20
689,25
468,14
1043,25
274,25
362,15
520,28
311,16
644,30
621,21
1033,15
184,19
322,20
721,30
445,30
835,16
538,11
152,12
371,29
141,30
