16,8
52,0
76,1
39,4
53,9
16,2
45,6
14,9
74,3
81,5
27,5
11,1
73,2
72,6
14,2
46,3
103,2
18,1
95,4
48,6
40,3
89,8
72,6
40,1
44,0
26,7
62,0
83,7
58,5
99,8
29,6
93,0
81,9
43,6
16,0
39,7
10,7
42,4
38,6
53,0
107,0
28,1
69,3
11,3
56,2
84,8
107,6
81,2
14,7
84,4
26,8
108,3
81,5
100,8
59,9
48,8
47,5
64,8
24,9
34,7
49,0
39,8
55,7
102,8
18,5
84,3
65,1
95,9
56,6
10,5
352,20
217,22
230,15
216,12
488,13
168,15
385,17
239,11
285,13
461,20
159,20
578,15
445,25
374,26
242,14
523,15
334,24
103,15
289,14
191,17
313,14
175,22
110,19
367,26
398,22
500,17
506,20
437,15
396,23
209,13
301,13
442,24
439,22
447,21
248,28
283,20
319,30
338,15
305,25
514,19
303,14
507,21
423,23
211,30
469,26
114,29
345,14
241,14
166,25
130,16
445,23
469,13
496,28
334,14
462,29
491,18
533,21
291,12
324,19
461,24
127,29
208,12
493,11
373,16
444,26
577,16
231,13
560,18
365,21
177,23
374,17
802,16
184,24
553,29
232,11
818,30
1083,28
261,11
380,22
365,18
736,28
250,24
134,20
324,29
185,16
708,13
403,23
288,27
920,18
859,30
195,19
431,15
481,16
512,25
408,18
246,12
1020,24
1038,21
302,30
662,25
393,18
483,13
1027,25
625,13
940,24
478,29
1006,27
707,27
584,17
432,16
225,22
547,23
134,29
221,12
744,21
625,23
469,30
642,27
689,26
391,22
552,22
966,11
867,19
242,27
589,18
426,26
233,12
512,22
706,20
291,26
1054,11
458,17
232,21
852,30
409,17
441,12
730,19
294,23
336,27
697,18
