ltekwu,1,5,1531,0
jicsobqpfm,2,0,2236,1
eydnxyrws,2,9,2016,2
pgopqzdq,0,8,1998,2
ezcaukgouat,2,1,1877,1
golngm,0,1,2732,0
vwvetrsi,2,8,2592,0
oqw,1,0,1950,0
srkdqfawvqwx,1,7,2726,0
ntlcxr,1,1,1396,1
voiuzvkgz,1,3,1481,2
eerwxzjr,2,2,2114,2
sqmjwrbxrjm,2,6,2309,0
vqmuggmiqc,0,3,2927,1
ugvklmk,0,2,1560,2
onx,1,8,1064,0
apxfhu,1,6,1862,2
qfpvssz,2,2,1262,2
mhfskksbeeyu,1,9,1046,0
gbspvn,2,7,2230,0
ewiirsxofzzr,0,1,1764,1
rcikjmwuxo,1,9,2747,2
avufcrtxj,1,7,1452,1
thg,0,0,2652,2
vjdddxrcrigc,1,4,1994,2
gxqmdrvpkckr,2,9,2416,1
xywpmvqz,1,3,2535,0
psnnpnpfj,1,3,2746,2
mhickrtaol,2,9,2294,1
weconvfrhl,1,6,2697,0
ypxy,1,5,1593,2
blsiukzakvjw,1,8,1513,2
eqq,2,4,1532,2
zxlhasfthpmd,0,6,2740,2
jytiqvibxkuu,0,5,2185,1
nxceeafwahu,1,2,2284,1
asjlki,1,1,1148,2
hzolhcmblh,1,9,1111,2
whdgbcjstu,2,7,1358,0
jogeqginb,2,7,1664,0
srytjxueg,2,6,2612,2
goio,0,5,1564,1
qmrkaehkvju,2,9,1480,2
lpoewhkm,0,3,1817,0
mbba,0,3,2361,1
ctb,2,4,2534,1
ufsbepcp,0,4,2714,2
gkam,1,2,1063,1
