26,2
34,3
100,0
20,1
103,8
55,4
14,3
66,3
105,3
30,8
70,7
16,4
81,5
106,1
67,6
58,1
19,2
36,9
62,4
81,5
45,2
25,2
105,7
29,4
107,8
25,1
54,9
62,1
54,9
12,9
83,5
16,6
23,8
53,1
45,7
105,9
95,1
58,8
91,3
11,7
102,4
81,2
30,4
24,4
102,6
63,8
72,3
11,5
106,3
65,6
82,3
34,6
37,1
61,0
39,4
95,5
10,0
103,0
97,5
81,1
100,8
17,8
61,4
95,7
89,9
41,8
57,7
57,6
52,6
15,7
477,28
193,17
286,27
436,12
134,12
437,15
326,17
284,30
561,14
437,13
392,11
170,13
551,28
260,26
324,19
485,29
586,12
484,15
345,21
440,17
244,18
274,16
536,27
378,20
459,29
371,21
297,11
236,29
529,25
531,17
375,16
548,28
303,26
497,30
433,25
534,19
430,27
136,18
548,12
192,25
491,19
565,27
489,24
526,21
472,27
111,24
246,18
152,24
458,25
577,29
482,23
121,26
292,14
509,26
575,28
167,28
598,24
528,12
216,28
140,13
441,17
326,30
181,30
228,24
515,14
293,25
408,15
281,22
222,12
442,24
139,23
345,22
571,22
493,24
103,25
280,23
108,15
403,20
1032,14
953,24
992,24
931,18
1059,29
731,24
271,12
539,28
614,22
970,13
156,22
914,23
464,14
657,13
509,19
169,23
387,11
766,12
639,20
100,28
756,26
683,23
660,15
968,17
439,23
257,27
966,22
228,25
333,26
172,14
419,18
450,12
535,13
188,25
664,18
660,14
465,12
1000,20
320,13
841,25
706,19
130,12
421,22
351,17
288,23
199,27
347,19
968,18
1055,25
1030,25
569,13
831,17
424,20
774,13
504,13
273,18
1019,26
858,30
628,29
583,12
775,28
662,11
