93,1
43,3
12,9
31,4
75,9
48,0
46,8
100,7
54,9
60,5
46,2
61,2
102,4
85,4
77,6
77,3
18,4
62,0
95,9
68,1
79,4
91,4
34,8
13,2
100,3
14,4
27,1
64,7
29,6
98,3
102,7
27,0
45,1
39,0
31,3
91,0
94,6
23,6
41,4
29,8
98,6
76,8
15,0
95,0
94,5
104,5
107,3
46,0
76,2
67,1
61,7
43,6
21,2
94,1
10,6
52,3
29,3
23,3
66,8
105,2
32,0
61,9
76,8
53,9
57,8
78,1
99,9
80,3
60,3
81,7
419,28
375,28
567,24
497,12
523,20
385,24
278,24
457,16
448,12
383,14
103,12
370,14
373,11
101,30
345,24
365,29
560,26
550,27
332,22
510,18
361,15
546,18
492,11
214,12
293,17
203,21
437,17
279,19
582,29
105,22
563,18
392,20
151,20
492,11
365,19
456,19
198,25
154,16
584,25
308,19
223,15
231,24
554,28
447,21
268,13
267,30
561,14
347,25
416,24
420,14
599,28
315,23
502,16
586,21
493,13
444,14
445,23
340,28
122,12
158,24
407,15
322,13
222,25
585,20
140,27
434,27
369,28
162,22
257,23
289,25
887,20
390,13
423,11
125,28
276,25
987,20
715,12
1090,28
831,27
1016,16
794,30
139,30
908,28
139,19
923,14
548,13
992,29
470,24
218,17
619,16
841,16
732,12
264,26
1080,25
776,27
522,22
1054,23
798,16
440,11
672,27
937,13
130,28
390,14
720,23
124,27
352,16
784,13
835,13
1091,14
979,27
880,18
449,26
308,16
236,16
408,26
447,30
757,23
127,30
926,27
959,13
683,11
931,29
535,15
550,19
1095,25
272,22
524,11
759,20
1072,11
896,22
882,25
274,12
237,26
496,15
803,17
953,27
281,23
878,21
1032,19
687,30
