qnnmzhdeuyua,1,4,1454,0
bccrsq,1,4,1279,2
hklhxtfjb,2,0,2604,2
cmvziimcbnj,0,7,2737,0
goahqi,1,0,2304,1
hqrqru,0,9,2155,2
gesxmqfp,1,4,1668,1
ueos,1,7,2097,1
vzu,1,5,1400,2
yzcacnytz,1,1,2189,2
oernumhyltyw,2,1,1255,2
rnpvymr,2,0,2802,0
lttszziswpe,2,7,2124,1
punmbg,0,6,1387,1
rxudwrgeqzig,2,3,2781,0
scaqw,1,3,2786,1
kgzkkvurj,2,2,2976,0
sprnfteceo,0,5,2108,0
nqxoix,1,7,1790,2
xosglbe,2,0,1643,0
ujmhpxisttvr,0,6,1148,0
umm,1,1,1685,1
drkbibq,0,9,1799,2
rxgvmdvog,2,9,1068,0
omqrigv,2,5,1668,2
osfdhez,0,9,2384,0
vlgqnmckngfw,0,1,1195,2
konirdkhb,1,6,2650,0
mtbrsa,0,0,1882,1
ffbuu,0,3,1366,1
foyknjctee,2,8,1457,0
azr,0,0,1066,2
dmkuzmqojbv,0,7,2210,0
tvhqz,0,0,2919,2
lhpr,1,0,1840,1
gxfdfvsd,1,8,1007,2
ixpcuzenk,0,3,2686,2
alunfj,1,1,2272,2
xldgxppfvaz,0,5,1318,0
oidixjvysgo,1,5,2837,1
itptke,2,7,2901,1
jzzdnyzyzdx,2,4,2017,0
dpsphbi,2,0,2746,2
yroznk,0,5,1930,0
ydquoy,1,0,1479,0
roka,1,5,1249,2
kyootcbyr,0,1,1777,1
cstyfkofokjw,0,1,2679,0
